patient_id,radio_dim_0,radio_dim_1,radio_dim_2,radio_dim_3,radio_dim_4,radio_dim_5,radio_dim_6,radio_dim_7,radio_dim_8,radio_dim_9,radio_dim_10,radio_dim_11,radio_dim_12,radio_dim_13,radio_dim_14,radio_dim_15,radio_dim_16,radio_dim_17,radio_dim_18,radio_dim_19,radio_dim_20,radio_dim_21,radio_dim_22,radio_dim_23,radio_dim_24,radio_dim_25,radio_dim_26,radio_dim_27,radio_dim_28,radio_dim_29,radio_dim_30,radio_dim_31,radio_dim_32,radio_dim_33,radio_dim_34,radio_dim_35,radio_dim_36,radio_dim_37,radio_dim_38,radio_dim_39,radio_dim_40,radio_dim_41,radio_dim_42,radio_dim_43,radio_dim_44,radio_dim_45,radio_dim_46,radio_dim_47,radio_dim_48,radio_dim_49,radio_dim_50,radio_dim_51,radio_dim_52,radio_dim_53,radio_dim_54,radio_dim_55,radio_dim_56,radio_dim_57,radio_dim_58,radio_dim_59,radio_dim_60,radio_dim_61,radio_dim_62,radio_dim_63,radio_dim_64,radio_dim_65,radio_dim_66,radio_dim_67,radio_dim_68,radio_dim_69,radio_dim_70,radio_dim_71,radio_dim_72,radio_dim_73,radio_dim_74,radio_dim_75,radio_dim_76,radio_dim_77,radio_dim_78,radio_dim_79,radio_dim_80,radio_dim_81,radio_dim_82,radio_dim_83,radio_dim_84,radio_dim_85,radio_dim_86,radio_dim_87,radio_dim_88,radio_dim_89,radio_dim_90,radio_dim_91,radio_dim_92,radio_dim_93,radio_dim_94,radio_dim_95,radio_dim_96,radio_dim_97,radio_dim_98,radio_dim_99,radio_dim_100,radio_dim_101,radio_dim_102,radio_dim_103,radio_dim_104,radio_dim_105,radio_dim_106,radio_dim_107,radio_dim_108,radio_dim_109,radio_dim_110,radio_dim_111,radio_dim_112,radio_dim_113,radio_dim_114,radio_dim_115,radio_dim_116,radio_dim_117,radio_dim_118,radio_dim_119,radio_dim_120,radio_dim_121,radio_dim_122,radio_dim_123,radio_dim_124,radio_dim_125,radio_dim_126,radio_dim_127
LUNG1-226,0.03863031,0.004285857,-0.04523664,-0.01293081,0.09072134,-0.035194434,0.08419691,-0.17155121,0.093003064,0.107911326,0.051743217,0.0045782477,-0.21998233,-0.03961405,-0.03955373,-0.061639346,-0.041950136,0.0047181677,0.113894016,-0.008887686,-0.07417208,0.13642699,0.06053467,0.06743956,0.03769685,0.06518725,0.029758442,-0.03421434,-0.058308996,0.07667495,-0.05622018,-0.1327286,0.087013446,0.027378451,0.013764016,0.038284585,0.013715584,0.008059727,0.0246501,0.062298708,-0.16876093,-0.100799605,-0.009226799,0.060990088,0.0063580424,-0.031187357,-0.041869644,0.20732647,-0.09962922,0.09044986,0.068200946,-0.021270812,0.09919116,-0.13197553,0.014097277,-0.004023172,0.10357662,0.0277111,-0.064013556,0.060495846,-0.0062830495,-0.020114359,0.038503606,-0.09807736,0.11934246,0.027760057,0.020061817,0.07371515,-0.06281697,0.18296134,-0.066722274,0.13602185,0.059734497,0.07440677,-0.024348207,-0.036079578,0.0034209117,-0.006118077,0.082620375,-0.06801374,0.073325396,0.12000608,9.290874e-06,0.096289404,0.070901096,-0.21171847,-0.080623485,-0.02574277,0.10664313,-0.24272364,0.13718866,0.055695854,0.038759485,-0.117039025,0.11298309,-0.05674407,-0.0726786,-0.05803772,0.05941932,0.06731266,0.0202528,-0.057895683,0.027590018,0.15903667,0.12214699,-0.012209212,0.110619806,-0.023435976,-0.18985496,0.11056386,-0.13680102,-0.029410627,0.09503579,0.10708606,0.06859114,-0.034097165,-0.06461201,0.08494262,0.0030076765,0.09875377,-0.035211146,0.05177301,-0.09349916,0.07629031,-0.010644104,0.052370746,0.09203535,-0.100985244
LUNG1-227,0.019278593,0.0033525415,-0.03797823,-0.030926667,0.13361377,-0.14569163,0.012605362,-0.14962578,0.112802364,0.17254505,0.1628918,0.030910097,-0.18175371,-0.028676093,-0.09938378,-0.06613915,-0.1087753,-0.06350453,0.0729529,-0.062097564,-0.0019319989,0.13196637,0.14620434,0.051786687,0.06890738,0.10528928,-0.11247824,-0.034184657,-0.019664895,0.119416095,0.042501304,-0.07067544,0.101468034,0.10612705,0.02731517,-0.037315257,0.032507543,0.08020137,0.038540628,0.060820956,-0.133687,0.020037688,0.009015221,0.02062422,0.025054254,-0.121118195,-0.041152198,0.19515476,-0.007760264,0.08634,0.057535,0.026366184,0.115462735,-0.10532508,-0.050865345,0.052722134,0.10363813,0.01972793,0.031553578,0.10411789,-0.059476305,0.036951482,-0.055629738,-0.101025656,0.05335045,0.013418371,0.05914747,0.060444824,-0.16537668,0.18292129,-0.113347605,0.17728314,0.08453317,0.12700203,0.10827255,-0.14635411,-0.009038303,-0.044111274,0.030293278,-0.033626728,-0.0064481944,0.11902041,-0.0057130978,0.13544153,0.1329121,-0.1492991,-0.020134047,-0.05903667,0.023860011,-0.25136852,0.11971174,0.0971435,0.0070028678,-0.06414711,0.016640095,-0.06321903,-0.048715707,-0.099413775,0.09148184,0.050675303,-0.00081435824,-0.071765624,-0.053339392,0.14167666,0.15119421,-0.016023206,0.04977413,-0.07268343,-0.13966466,0.14502165,0.037157424,-0.11846376,0.019746259,0.07279045,-0.035467096,-0.058708455,-0.13679546,0.04944665,0.06585601,0.1396724,0.06891826,0.06608266,-0.084398046,-0.075922675,-0.05211869,0.06636548,0.099423386,0.009482674
LUNG1-228,0.023335896,0.05964057,-0.035384238,-0.023830317,0.12558538,-0.082380734,0.010263503,-0.18156022,0.08224386,0.17107475,0.06567865,0.0021132976,-0.21352191,-0.07038051,-0.045604203,-0.08248801,-0.049836792,0.028255554,0.00965794,-0.043788705,-0.049581937,0.19112709,0.09846421,0.010959509,0.07440037,0.07212576,-0.05000499,-0.07441538,-0.070563,0.122109905,-0.10399076,-0.10780146,0.15062809,0.108666465,0.017845288,0.04676633,-0.08554396,-0.10901124,0.043509167,0.1069361,-0.2445775,-0.13994083,-0.112454236,-0.07561511,-0.033178583,-0.061097544,-0.05563774,0.2314085,-0.06294254,0.15804008,0.09317756,0.026525,0.075286776,-0.1725971,0.037153956,0.033740744,0.101167105,-0.05619275,0.009391565,0.14150971,-0.0889328,-0.036148764,0.09012424,-0.038543236,0.12116304,0.050658934,-0.02516564,0.082860574,-0.0813503,0.21126953,-0.040996566,0.14929873,0.027000379,0.018940577,-0.13307405,-0.11240354,-0.014707737,-0.024414754,0.2011323,0.0010518916,-0.013675258,0.18963799,0.031534642,0.022710789,0.16528565,-0.21597862,-0.2045132,0.038613517,0.14593373,-0.24754028,0.13219848,0.091620445,0.06076748,-0.043969873,0.030249868,-0.07908909,0.026516173,0.013346605,0.11606524,0.11808504,0.04789163,-0.09903052,0.023788301,0.03859303,0.09243256,0.0013499297,0.08326684,0.00074997917,-0.22037654,0.18700203,-0.12418802,-0.036779948,0.009206429,0.1337322,0.13569456,-0.072503,-0.041991204,0.105927765,0.018199189,0.0664648,-0.05162435,0.044328295,-0.06721805,0.062435284,0.046953052,-0.0057686493,0.12902649,-0.14780238
LUNG1-229,0.12683323,0.20413688,-0.13321911,-0.106917106,0.1517095,-0.067072235,-0.07980894,-0.29199284,0.0009207595,0.29686707,0.016157025,-0.005340904,-0.2605763,-0.12059907,-0.035258196,-0.049515214,0.05959259,-0.0135366805,0.002337616,-0.061117176,-0.11901857,0.22248232,0.21900678,-0.034274764,0.00820718,0.030811533,-0.22958323,-0.20891976,-0.015424214,0.116909586,-0.112769134,-0.05510085,0.1873222,0.18377683,-0.018613419,-0.08845187,-0.04694511,-0.043631434,0.022750083,-0.048849873,-0.1448052,0.03384774,0.026825555,0.043513514,0.05462835,-0.074888125,0.007946383,0.22257143,-0.01682543,0.074466854,-0.0042738467,-0.052885674,0.09438339,-0.09433976,-0.027982473,0.07673299,0.08572112,0.0766654,0.0522508,0.15600917,-0.13284734,0.06971857,-0.146083,-0.088187456,0.10159306,0.06595826,-0.0040451363,0.27668485,-0.13722362,0.17733184,-0.06964618,0.25573713,0.10820787,0.06733124,0.12086244,-0.1534752,-0.09557717,-0.03704978,0.06266893,0.08203398,-0.0669926,0.06550346,-0.04442181,0.06303339,0.08731575,-0.23124282,-0.19196741,-0.035324134,0.04593473,-0.18736222,0.11119962,-0.036576524,-0.06415767,-0.13243893,-0.06545051,-0.052402172,0.08623834,-0.0739277,0.07423238,0.094999686,0.092266895,-0.100891605,0.019182282,0.027843483,0.10779573,-0.030761223,0.04222337,-0.0607676,-0.15496868,0.0731469,-0.1661242,-0.019244052,-0.060653634,0.22144076,-0.065928645,-0.06061828,-0.111950174,0.058334764,0.01647525,0.05158209,-0.014763445,-0.0051425323,0.010003269,0.024440244,0.047870547,0.020964608,0.062383004,-0.16273743
LUNG1-230,0.052193068,0.12330992,-0.08415529,-0.014414318,0.121049106,-0.12297863,0.021823566,-0.22299835,0.049378388,0.2183831,0.104174614,-0.024889968,-0.2304585,-0.019336253,-0.014051378,-0.011155988,-0.04162859,-0.046248138,0.0049730055,-0.054278243,-0.01737281,0.15335408,0.14383414,0.07857821,0.07232449,0.06696078,-0.10165897,-0.15020278,-0.050175495,0.057789657,-0.03875459,-0.120695665,0.14208563,0.18058853,0.04208102,-0.03187596,-0.04410938,-0.0071371607,-0.022528125,0.019966634,-0.21199085,-0.02712162,-0.0022052005,0.026890624,-0.03494535,-0.11743939,-0.016831866,0.11801982,-0.027825467,0.111692995,0.040651564,0.00884416,0.11732714,-0.17075714,-0.018826345,0.042730816,0.10814393,-0.029702123,-0.015466712,0.11132872,-0.07791246,0.014922505,-0.017488677,-0.06961582,0.09609348,-0.0062108636,0.010781888,0.10962715,-0.11730842,0.144519,-0.044919014,0.15010443,0.032752883,0.108550414,-0.012301087,-0.19546549,-0.059450805,-0.0897057,0.078553274,-0.05324804,-0.04566905,0.079814956,0.04195641,0.032362714,0.12115636,-0.16081893,-0.16121256,-0.0073423786,0.12964757,-0.20620781,0.10739337,0.03931283,0.015048925,-0.10318157,0.035753693,0.0044552693,-0.0041480977,-0.08195211,0.10743751,0.05774293,0.014683682,-0.058964115,-0.017162759,0.079034016,0.12701894,-0.07704988,0.06584872,-0.06691998,-0.17423458,0.002681762,-0.11145729,-0.040629506,-0.0023375861,0.11211856,-0.009077996,-0.11159278,-0.08647686,0.07505227,0.018254409,0.051371723,-0.038366072,0.045032926,-0.071447246,0.009291384,0.05737382,0.02827926,0.10113899,-0.14194733
LUNG1-231,0.08681905,-0.012873549,-0.05726195,0.0028483458,0.17216821,-0.16258335,0.07538486,-0.17305608,0.13510129,0.16655594,0.13668722,0.027384706,-0.24677636,-0.0077573135,-0.004410863,-0.08504351,-0.042260565,-0.0586116,0.1346229,0.0032586977,-0.04358778,0.19998991,0.1442863,0.14423242,0.11533007,0.121067524,-0.0036147088,-0.063027166,-0.09492518,0.09392452,-0.05891149,-0.11535531,0.0957007,0.027514156,0.029721074,-0.0058214366,0.07355477,0.032697156,-0.0060223257,0.10377189,-0.18643303,-0.08592531,0.014174327,0.10590293,-0.0031381138,-0.12720132,-0.0111253895,0.25643355,-0.08032423,0.095676504,0.07028687,-0.024916366,0.06924644,-0.17302087,0.01151637,0.07032442,0.1383529,0.016127504,-0.020220341,0.026220098,-0.035859186,-0.11330161,-0.009251967,-0.016126402,0.11189305,-0.009700898,0.012953509,0.09465277,-0.09079543,0.15618071,-0.11218268,0.16323352,0.09279665,0.10283807,0.041180566,-0.07818683,0.0346517,-0.045262963,0.10650195,-0.050875828,0.071008705,0.11997198,0.041808173,0.04576964,0.12926984,-0.23374666,-0.059789896,-0.0399843,0.119920984,-0.2044498,0.09218898,0.058166973,0.098212965,-0.078329004,0.10121287,-0.04162366,-0.13164213,-0.03574311,0.07197712,0.10599184,-0.007784006,-0.07243509,-0.016321536,0.15293907,0.17781058,-0.059882827,0.10078777,-0.03068917,-0.22583091,0.086205244,-0.08862342,-0.045952667,0.119743936,0.20874867,0.043432392,-0.10457771,-0.053298026,0.031739883,-0.020645391,0.11154513,-0.00931105,0.04996288,-0.13805631,0.039948564,-0.025785647,0.021105632,0.14343786,-0.0959282
LUNG1-232,-0.033153616,0.0018240474,-0.0023218095,0.061467987,-0.010259571,0.0016263984,0.028090917,-0.150159,0.02167014,0.11806084,0.060993165,0.0072502047,-0.10040619,0.03563961,-0.028642543,-0.0008924039,-0.015596235,0.0009213928,0.043087494,-0.074265085,-0.06043686,0.07482888,0.122184455,0.010389776,0.06076476,0.02768745,-0.041198518,0.0026023537,-0.04144886,0.01835838,0.02943062,-0.08939622,0.05185937,0.06127219,-0.05620277,0.015712006,-0.013710219,0.065876216,-0.0018013883,0.022626199,-0.06879106,-0.040168986,-0.017610345,-0.004280366,-0.05333846,-0.06438287,-0.039520837,0.07829044,-0.049075335,0.09581752,0.10143943,0.05038473,0.070713356,-0.042301796,-0.04961638,-0.05294507,0.06674825,-0.06260097,-0.0042908974,0.08410059,-0.09582186,0.039383635,-0.04595524,-0.14042194,0.05522365,0.02325036,-0.017545968,0.07749096,-0.06954935,0.11014511,-0.09171674,0.16972047,-0.027137907,0.022429388,0.06546136,-0.09480144,0.03256235,0.053391848,0.020058678,0.019249484,0.045957856,0.026948323,-0.08220503,0.14121766,0.06932022,-0.048197553,-0.07989226,-0.04489643,0.10664119,-0.13897073,0.12658602,-0.043072503,0.08724844,-0.119930625,0.011945432,-0.06476067,0.017021969,-0.019197281,0.03881239,0.09809542,0.010014571,-0.04321168,0.033053648,0.078191,0.120547466,0.010097735,0.06313555,-0.042312622,-0.06210769,0.13064605,-0.15822512,-0.1367539,-0.0065786988,0.09448698,0.009927608,-0.08170361,-0.12128697,0.058064915,0.040948763,0.09267543,0.0629199,0.025074601,-0.06361984,-0.059977382,-0.071622014,0.03936736,0.088492915,-0.042749442
LUNG1-233,0.021135341,0.033694386,-0.01340477,-0.06970201,0.15828963,-0.09451218,-0.00449235,-0.20679235,0.041603446,0.2375021,0.10937491,0.014480524,-0.27334794,-0.11834531,-0.034956153,0.01353342,-0.065063685,-0.007960992,-0.00479614,-0.043511905,-0.027098458,0.19893536,0.18667924,0.009523598,0.04801642,0.07806098,-0.11782758,-0.14250076,-0.08120084,0.102129675,-0.04203174,-0.0877807,0.18078022,0.13064685,-0.017225008,-0.092717074,-0.0057833493,-0.0065622535,-0.010547656,0.10273917,-0.17090887,-0.082742766,-0.056990918,-0.011499352,0.05197993,-0.09569333,-0.057731554,0.23460895,-0.038605873,0.15053913,0.027389273,0.058363676,0.08906442,-0.118926354,0.012027234,0.05595325,0.08500068,0.044084743,0.019316059,0.088834114,-0.056912348,-0.0025852434,-0.032554056,-0.096329436,0.1350661,0.0365438,0.053382847,0.10969593,-0.19183215,0.19973978,-0.10923158,0.15782595,0.027039323,0.046018794,0.043253846,-0.12428995,-0.03216358,-0.05721602,0.17567983,-0.023550253,-0.05544681,0.17034973,0.00876189,0.094565906,0.14809668,-0.19177955,-0.12158852,-0.025861438,0.14183712,-0.3256259,0.14192456,0.008013897,0.0023848414,-0.079269215,-0.006160125,-0.07584207,0.03249439,-0.03988539,0.15862803,0.1127564,-0.0011951248,-0.04535015,-0.058597766,0.08926517,0.19815722,0.0004470721,0.025069568,-0.04258289,-0.16557898,0.2055591,-0.09888742,-0.0005714521,0.04113134,0.13787109,0.039743707,-0.0669561,-0.05519083,0.114441276,-0.089516714,0.1442073,-0.051569752,0.05755973,-0.015905824,-0.025031894,0.02470754,-0.061751015,0.15423346,-0.09240894
LUNG1-234,0.12402757,0.050368067,-0.039804984,-0.070591755,0.08718506,-0.11465366,0.088232845,-0.20888458,0.06763052,0.19564354,0.073141284,-0.07572295,-0.3430519,-0.04836785,0.07635844,-0.18565083,-0.039216943,0.09217712,0.07565459,0.058714494,-0.0259315,0.2551685,0.1792874,0.033286866,0.14666167,0.03901793,-0.031363294,-0.057991154,-0.080595955,0.055389788,-0.15160108,-0.11352056,0.109133035,0.06999714,-0.013330553,0.05940167,-0.03458695,-0.069217406,0.016554065,0.16177055,-0.20064934,-0.21073842,-0.016574485,-0.0110529885,0.0104302205,-0.09776074,-0.035895303,0.27990726,-0.03448773,0.19927788,0.05890239,-0.06364597,0.06563692,-0.17930584,0.03537653,0.095708355,0.080353886,0.00044257194,-0.06343458,0.13431484,0.015909867,-0.08947077,0.04085945,-0.0805671,0.17456609,0.1179129,-0.018513516,0.043482084,-0.06682368,0.22331798,-0.035465226,0.16838728,-0.0016772076,0.0011100583,-0.11513979,-0.087052286,0.0117451735,4.3001026e-05,0.17637616,-0.05129039,0.06281767,0.17611364,0.03874541,0.06978055,0.11530437,-0.3024786,-0.16475892,0.00029620156,0.21125042,-0.19315046,0.18939826,-0.03467895,-0.015753478,-0.16880953,0.033816945,-0.050629128,-0.12569249,-0.032736294,0.10250407,0.13968386,0.0025776024,-0.12422615,0.08286675,0.16881016,0.14688486,0.06057232,0.09267289,-0.067320265,-0.2090739,0.1663652,-0.20696793,-0.057921957,0.06310207,0.23227978,0.08904937,-0.10453501,-0.12855515,0.08062734,-0.07237767,0.10206628,-0.063412994,0.08867991,-0.030347586,0.18661326,0.017410722,0.0030491427,0.1679186,-0.19214183
LUNG1-235,0.030861627,0.043158256,-0.03677965,-0.0043603107,0.0670462,-0.049040344,0.0966872,-0.20360786,0.033029377,0.19408086,0.07811013,-0.027725678,-0.27016836,-0.044571437,0.032442912,-0.14990422,-0.09138571,0.03153283,0.020111252,-0.016053934,-0.0467252,0.17392658,0.15635827,0.039896924,0.06716717,0.034532346,-0.01915277,-0.022443548,-0.032507714,0.1139466,-0.07639396,-0.11884682,0.1252541,0.055939544,0.0014282875,0.02662574,-0.006628137,0.0025480501,-0.009253543,0.07668016,-0.2130212,-0.114146456,-0.00030007958,-0.07498059,-0.026314234,-0.095418125,-0.026381567,0.19881555,-0.014820911,0.22191325,0.07816558,-0.022647925,0.044092514,-0.16403155,0.008542232,0.09965728,0.05154922,-0.017050114,0.00752512,0.14763549,-0.042139716,0.045222186,8.0068596e-05,-0.13198423,0.12899603,0.07042736,-0.042269252,0.04114574,-0.08545183,0.16801059,-0.0967647,0.1412957,0.01991314,0.011577021,-0.03449904,-0.115216225,-0.022196002,-0.0032503959,0.08613889,-0.025460312,-0.0010568574,0.10016752,0.03745036,0.1481204,0.13746911,-0.21507289,-0.110553116,-0.0017518001,0.10215234,-0.2130329,0.15710922,0.01599039,0.02222082,-0.11898916,-0.0026066136,-0.014351482,-0.048042,-0.051255394,0.13853824,0.057258017,0.0649746,-0.09009388,0.048993945,0.14399612,0.11948559,0.024583515,0.08360726,-0.07558125,-0.19638532,0.15195933,-0.16516067,-0.08068924,0.028933499,0.16705428,0.0025938023,-0.12388453,-0.14418983,0.08525309,-0.0057441536,0.07595092,-0.069224335,0.10278851,-0.10488931,0.056527846,-0.028580032,0.0487469,0.08960734,-0.038928762
LUNG1-236,0.044446453,0.072989054,-0.042403378,0.021348495,0.12520647,-0.08366194,0.067162216,-0.23857087,0.01463352,0.2499235,0.055976316,0.02078288,-0.21620984,0.006353941,0.09753521,-0.06463751,-0.02977188,0.015771719,0.041691635,-0.024075333,-0.036447592,0.14468467,0.16198802,0.06556232,0.11807108,0.024850521,-0.06369688,-0.07427413,-0.047702037,0.073208615,-0.11285252,-0.13690524,0.12132509,0.11673079,0.0011112988,0.024787085,-0.008367922,9.11057e-05,-0.033310723,0.06315942,-0.19923066,-0.10107618,-0.019107044,0.0020093322,-0.051295824,-0.060756564,-0.02075686,0.15931007,-0.024760075,0.18072763,0.05331786,-0.018877223,0.076082684,-0.14323816,-0.04249912,0.0660921,0.10146056,-0.021742268,-0.06275419,0.09667832,-0.0644295,0.012989553,0.030289412,-0.06360282,0.1786808,0.0557746,-0.009627201,0.09009788,-0.106129415,0.17584994,-0.04493991,0.16130339,-0.0053991415,0.065592356,-0.051709965,-0.13906123,-0.008001516,-0.02609059,0.09605506,-8.150563e-05,0.033755336,0.052869722,0.050011784,0.122950405,0.12009723,-0.21681394,-0.13911304,-0.030609995,0.16131201,-0.17724659,0.09359388,-0.044639967,0.051773943,-0.12857522,0.03371029,0.0026131943,-0.05338646,-0.06818242,0.10415425,0.086802766,0.03340263,-0.03853739,0.043285478,0.11244732,0.16515906,-0.02380186,0.07862223,-0.055916343,-0.16347115,0.08081687,-0.21639806,-0.056396015,0.06689405,0.14413421,-0.012885995,-0.13884503,-0.12168142,0.064885035,-0.008814443,0.06613269,-0.04310228,0.06410453,-0.09691073,0.08694478,0.016843546,0.03154228,0.11042317,-0.17274812
LUNG1-237,0.0036380515,-0.00080957264,0.021683287,0.013800755,0.048051096,-0.09065447,0.013264552,-0.11953443,0.09076272,0.11877193,0.06853671,0.025999017,-0.16283712,0.0077176765,-0.010411318,-0.010412333,-0.026207006,0.030296534,0.0589796,-0.0022392944,-0.024666145,0.14075768,0.08353324,0.032492764,0.07073527,0.012068365,0.018171921,-0.07171471,-0.0120566115,0.04671154,0.02522897,-0.13071772,0.12988523,0.049037002,-0.009340744,0.018022126,0.038833756,-0.0061614774,0.021043181,0.06765944,-0.11512886,-0.10132695,-0.060887203,-0.030152656,-0.08382725,-0.077025145,-0.016827,0.19717145,-0.056378264,0.11432882,0.14289777,0.07308789,0.12666005,-0.1149302,-0.021647722,0.004326001,0.124256365,-0.050936457,-0.05821988,0.16538143,-0.097655386,-0.019338887,0.058498427,-0.064540476,0.04337087,0.01816732,-0.01642695,0.038923457,-0.041371524,0.13012624,-0.09819661,0.16605961,0.024222095,0.03879401,0.013991475,-0.10498194,0.060298596,0.020298557,0.06513997,-0.067630306,0.08096724,0.14524034,-0.068319485,0.06949119,0.08421093,-0.103092894,-0.09277706,-0.056175444,0.09694651,-0.19814643,0.16425356,0.007611133,0.08306674,-0.12964743,0.0662321,-0.11685821,-0.02378581,0.030690141,0.058862202,0.11098953,0.033044115,-0.108027324,0.023200719,0.07943262,0.12101807,0.014707796,0.12355944,-0.0054825507,-0.13047433,0.1986807,-0.14831437,-0.11301478,0.05363818,0.17806429,0.043761563,-0.050939977,-0.16184343,0.09376497,-0.0080736205,0.035719864,0.024363823,0.0070183277,-0.03907748,-0.012633733,-0.012064613,0.022070035,0.18910345,-0.09434035
LUNG1-238,-0.010810163,0.057947434,-0.03760282,-0.010906421,0.054845184,-0.008970238,0.051524192,-0.16805267,0.0036699474,0.16509159,-0.0025148839,-0.0015262887,-0.15019235,-0.003627818,0.0041460395,0.011840371,0.006385453,0.024022266,0.018937178,-0.044589672,-0.065191664,0.09218153,0.06551478,-0.0141810775,0.040060468,0.04200133,-0.08132209,-0.0051427484,-0.05273344,0.029557856,-0.026601126,-0.08849755,0.05932374,0.10438111,-0.034535185,-0.01509092,-0.03693459,0.025899563,-0.0011432078,0.0025599794,-0.123727866,-0.065270714,-0.019501466,-0.019316848,-0.056491308,0.007999757,-0.042005107,0.12036483,-0.06932849,0.0731484,0.061701197,0.04203573,0.08770946,-0.118197925,-0.01999502,-0.037964758,0.08348572,-0.03253667,-0.09372387,0.09887181,-0.053816948,0.016240442,-0.016319958,-0.10639578,0.07861715,0.056890707,0.006392576,0.08856274,-0.0607565,0.12251574,-0.06821361,0.13028389,0.0110324435,0.042039532,0.014789019,-0.078396015,-0.0018504281,0.020711167,0.020909587,0.016296983,0.06536594,0.030793376,-0.04751587,0.105617955,0.060621075,-0.09162685,-0.12274468,-0.04662308,0.12691209,-0.14077361,0.11616883,-0.0072217244,0.08220587,-0.14266896,0.048137836,-0.05910732,-0.020987868,-0.033972986,0.014054271,0.07572417,0.000806052,-0.0032954179,0.06289775,0.093041316,0.11108324,-0.011227619,0.08468916,-0.057603344,-0.085703135,0.06867234,-0.17397282,-0.051374294,0.037535828,0.07740842,0.017722629,-0.039248176,-0.0869939,0.026638642,0.030775987,0.08734689,0.02844494,-0.04676375,-0.06966786,0.010259811,-0.012510665,0.042894304,0.07854119,-0.15509897
LUNG1-239,0.018581964,0.050470404,-0.041088037,-0.06540563,0.122004494,-0.071899876,0.0032225326,-0.19225025,0.09368153,0.17803778,0.10326083,7.801503e-05,-0.20828503,-0.04017604,-0.056062035,-0.028457088,-0.046716273,-0.016563881,0.013834795,-0.07253486,-0.047364864,0.16512938,0.14998417,-0.0071691293,0.028427824,0.09488394,-0.121099874,-0.016830318,-0.031911742,0.07547383,0.021836083,-0.06606873,0.12043323,0.15013331,0.0026437864,-0.073269434,0.01388428,0.054620564,0.014494006,0.01592888,-0.14156106,0.021291979,-0.018979702,-0.0014206152,0.0021750294,-0.07676097,0.0069983536,0.17477214,-0.032625172,0.065869465,0.044650227,0.025845496,0.109449595,-0.08761818,0.0050370097,0.008750193,0.090839654,0.039849952,-0.027283581,0.1528638,-0.10593435,0.03788245,-0.063444145,-0.09742591,0.0344355,0.0791455,0.047800705,0.08180991,-0.11303128,0.18019864,-0.07239832,0.18319577,0.08046931,0.08306943,0.10889913,-0.16451909,-0.034269195,-0.03938053,0.03885482,0.013887711,0.0064569563,0.051763125,-0.06787741,0.14501467,0.13039632,-0.0908595,-0.07612735,-0.007472478,0.07923336,-0.2054731,0.12723504,0.05401367,0.025295667,-0.13504377,-0.0013566501,-0.069707915,0.039493572,-0.06696927,0.0620356,0.035366178,0.012605922,-0.066403836,-0.0062802285,0.11586233,0.13607585,0.009797491,0.022236004,-0.07003989,-0.10095975,0.1114541,-0.06606906,-0.08202787,0.02505132,0.14374623,-0.029295202,-0.026069347,-0.11265507,0.048939105,0.043173756,0.10221727,0.06976948,0.01212655,-0.030309554,-0.09492083,-0.016397338,0.05648511,0.13006854,-0.06428747
LUNG1-240,0.023722902,0.029572923,0.037636694,-0.018561192,0.15634447,-0.16761786,0.073277965,-0.12212044,0.1353768,0.11056945,0.14600775,0.0980645,-0.2420982,-0.03021641,-0.017378557,-0.12976936,0.013316561,-0.04902699,0.12880981,-0.025759347,-0.009671843,0.12552042,0.054222617,0.12188813,0.10148741,0.10665324,-0.03352483,-0.13089737,-0.023836836,0.14624941,0.017578881,-0.122666694,0.06072295,0.051837996,0.07729806,-0.05125642,0.16264942,0.12200732,0.062570706,0.0067558885,-0.11373989,-0.04036503,-0.082813576,0.046344273,0.013485175,-0.11395029,-0.064551726,0.30513057,-0.089711435,0.15925029,0.07665464,0.07131977,0.15298748,-0.11631732,-0.07990679,0.066479266,0.17097777,0.005019117,0.032909203,0.10688272,-0.078043155,-0.09965288,-0.04734906,-0.089589655,0.08757044,-0.006080121,0.03810321,0.010675665,-0.15588924,0.16212842,-0.14300314,0.14687224,0.12864515,0.0005341247,0.06655857,-0.066788286,0.11198636,0.021094045,0.07661509,-0.109233305,0.08077794,0.22136304,0.00948064,0.13089554,0.12153822,-0.22252204,0.069198295,-0.14834946,0.050860345,-0.17702013,0.08206908,0.11842293,0.08040382,-0.14830367,0.12588441,-0.07211047,-0.061892353,0.010575682,0.064637266,0.041993096,-0.07056839,-0.0715711,-0.048479244,0.16988349,0.102110416,0.051431045,0.086693496,-0.05497662,-0.193813,0.14210713,-0.062304445,-0.07156557,0.04906625,0.2703613,0.038123354,-0.068152726,-0.03937053,0.09549347,0.0736408,0.1712396,0.015247647,0.028789356,-0.1907957,0.032131553,-0.03939393,0.05288693,0.13622402,-0.03008172
